invoice_line_id,invoice_id,invoice_date,invoice_type,order_id,product_id,product_description,quantity,uom,unit_price,currency,line_amount,vat_rate,vat_amount,total_amount,invoice_status,invoice_ref,vat_category_code
IL-001,INV-2027-612027,2027-02-07,invoice,ORD-2026-513927,PROD-639182,Blipcore Wireless Adapter AC1200,92,pcs,22.8,EUR,2097.6,19.0,398.54,2496.14,issued,,S
IL-001,INV-2027-719208,2027-02-07,invoice,ORD-2027-275526,PROD-271045,Vantec USB-C Hub 9-port,88,pcs,34.5,EUR,3036.0,0.0,0.0,3036.0,issued,,AE
IL-001,INV-2027-108739,2027-02-07,invoice,ORD-2027-439817,PROD-271045,Vantec USB-C Hub 9-port,82,pcs,34.5,EUR,2829.0,0.0,0.0,2829.0,issued,,AE
IL-001,INV-2027-791396,2027-02-07,invoice,ORD-2026-366431,PROD-583047,Veltric UPS 600VA Tower,5,pcs,78.6,EUR,393.0,0.0,0.0,393.0,issued,,AE
IL-001,INV-2027-233457,2027-02-07,invoice,ORD-2026-225805,PROD-583047,Veltric UPS 600VA Tower,17,pcs,78.6,EUR,1336.2,0.0,0.0,1336.2,issued,,AE
IL-002,INV-2027-388840,2027-02-07,invoice,ORD-2026-104877,PROD-738291,Quorvex 2TB NVMe SSD M.2,10,pcs,112.5,EUR,1125.0,0.0,0.0,1125.0,issued,,AE
IL-002,INV-2027-527847,2027-02-07,invoice,ORD-2026-276470,PROD-461829,Plonex Webcam 1080p Pro,75,pcs,44.0,EUR,3300.0,0.0,0.0,3300.0,issued,,AE
IL-001,INV-2027-229431,2027-02-07,invoice,ORD-2026-755843,PROD-847263,Nexboard Mechanical Keyboard TKL,79,pcs,67.0,EUR,5293.0,19.0,1005.67,6298.67,issued,,S
IL-001,INV-2027-516209,2027-02-07,invoice,ORD-2026-278852,PROD-738291,Quorvex 2TB NVMe SSD M.2,77,pcs,112.5,EUR,8662.5,19.0,1645.88,10308.38,issued,,S
IL-003,INV-2027-309422,2027-02-07,invoice,ORD-2026-517307,PROD-461829,Plonex Webcam 1080p Pro,11,pcs,44.0,EUR,484.0,0.0,0.0,484.0,issued,,AE
IL-003,INV-2027-108739,2027-02-07,invoice,ORD-2027-439817,PROD-639182,Blipcore Wireless Adapter AC1200,15,pcs,22.8,EUR,342.0,0.0,0.0,342.0,issued,,AE
IL-002,INV-2027-309422,2027-02-07,invoice,ORD-2026-517307,PROD-738291,Quorvex 2TB NVMe SSD M.2,69,pcs,112.5,EUR,7762.5,0.0,0.0,7762.5,issued,,AE
IL-001,INV-2027-198471,2027-02-07,invoice,ORD-2026-798359,PROD-029384,Trimbit Docking Station 12-in-1,50,pcs,89.9,EUR,4495.0,19.0,854.05,5349.05,issued,,S
IL-003,INV-2027-719208,2027-02-07,invoice,ORD-2027-275526,PROD-461829,Plonex Webcam 1080p Pro,27,pcs,44.0,EUR,1188.0,0.0,0.0,1188.0,issued,,AE
IL-002,INV-2027-108739,2027-02-07,invoice,ORD-2027-439817,PROD-461829,Plonex Webcam 1080p Pro,68,pcs,44.0,EUR,2992.0,0.0,0.0,2992.0,issued,,AE
IL-001,INV-2027-309197,2027-02-07,invoice,ORD-2026-537503,PROD-192837,Droxel 65W GaN Charger,86,pcs,28.4,EUR,2442.4,0.0,0.0,2442.4,issued,,AE
IL-002,INV-2027-791396,2027-02-07,invoice,ORD-2026-366431,PROD-029384,Trimbit Docking Station 12-in-1,51,pcs,89.9,EUR,4584.9,0.0,0.0,4584.9,issued,,AE
