invoice_line_id,invoice_id,invoice_date,invoice_type,order_id,product_id,product_description,quantity,uom,unit_price,currency,line_amount,vat_rate,vat_amount,total_amount,invoice_status,invoice_ref,vat_category_code
IL-001,INV-2027-892572,2027-02-26,invoice,ORD-2027-510154,PROD-847263,Nexboard Mechanical Keyboard TKL,67,pcs,67.0,EUR,4489.0,19.0,852.91,5341.91,issued,,S
IL-001,INV-2027-800133,2027-02-26,invoice,ORD-2027-822622,PROD-029384,Trimbit Docking Station 12-in-1,6,pcs,89.9,EUR,539.4,19.0,102.49,641.89,issued,,S
IL-001,INV-2027-543116,2027-02-26,invoice,ORD-2026-943706,PROD-738291,Quorvex 2TB NVMe SSD M.2,11,pcs,112.5,EUR,1237.5,0.0,0.0,1237.5,issued,,AE
IL-001,INV-2027-210553,2027-02-26,invoice,ORD-2026-687019,PROD-483921,Zoltrix 4K Display Module 27in,34,pcs,189.99,EUR,6459.66,0.0,0.0,6459.66,issued,,AE
IL-003,INV-2027-904016,2027-02-26,invoice,ORD-2027-656011,PROD-271045,Vantec USB-C Hub 9-port,84,pcs,34.5,EUR,2898.0,19.0,550.62,3448.62,issued,,S
IL-002,INV-2027-210793,2027-02-26,invoice,ORD-2026-251074,PROD-564738,Fomex Cat8 Patch Cable 3m,71,m,8.9,EUR,631.9,19.0,120.06,751.96,issued,,S
IL-002,INV-2027-207919,2027-02-26,invoice,ORD-2026-330069,PROD-738291,Quorvex 2TB NVMe SSD M.2,23,pcs,112.5,EUR,2587.5,0.0,0.0,2587.5,issued,,AE
IL-003,INV-2027-750348,2027-02-26,invoice,ORD-2026-952646,PROD-738291,Quorvex 2TB NVMe SSD M.2,100,pcs,112.5,EUR,11250.0,19.0,2137.5,13387.5,issued,,S
IL-002,INV-2027-543116,2027-02-26,invoice,ORD-2026-943706,PROD-583047,Veltric UPS 600VA Tower,18,pcs,78.6,EUR,1414.8,0.0,0.0,1414.8,issued,,AE
IL-002,INV-2027-993419,2027-02-26,invoice,ORD-2027-744693,PROD-564738,Fomex Cat8 Patch Cable 3m,26,m,8.9,EUR,231.4,19.0,43.97,275.37,issued,,S
IL-001,INV-2027-958706,2027-02-26,invoice,ORD-2027-291267,PROD-192837,Droxel 65W GaN Charger,15,pcs,28.4,EUR,426.0,19.0,80.94,506.94,issued,,S
IL-003,INV-2027-467820,2027-02-26,invoice,ORD-2027-921533,PROD-564738,Fomex Cat8 Patch Cable 3m,88,m,8.9,EUR,783.2,19.0,148.81,932.01,issued,,S
IL-002,INV-2027-133842,2027-02-26,invoice,ORD-2027-539673,PROD-461829,Plonex Webcam 1080p Pro,93,pcs,44.0,EUR,4092.0,0.0,0.0,4092.0,issued,,AE
IL-001,INV-2027-467820,2027-02-26,invoice,ORD-2027-921533,PROD-639182,Blipcore Wireless Adapter AC1200,21,pcs,22.8,EUR,478.8,19.0,90.97,569.77,issued,,S
IL-001,INV-2027-210793,2027-02-26,invoice,ORD-2026-251074,PROD-483921,Zoltrix 4K Display Module 27in,19,pcs,189.99,EUR,3609.81,19.0,685.86,4295.67,issued,,S
IL-001,INV-2027-338818,2027-02-26,invoice,ORD-2026-276358,PROD-461829,Plonex Webcam 1080p Pro,55,pcs,44.0,EUR,2420.0,19.0,459.8,2879.8,issued,,S
IL-001,INV-2027-171523,2027-02-26,invoice,ORD-2027-288006,PROD-029384,Trimbit Docking Station 12-in-1,87,pcs,89.9,EUR,7821.3,0.0,0.0,7821.3,issued,,AE
IL-002,INV-2027-467820,2027-02-26,invoice,ORD-2027-921533,PROD-029384,Trimbit Docking Station 12-in-1,99,pcs,89.9,EUR,8900.1,19.0,1691.02,10591.12,issued,,S
IL-001,INV-2027-946712,2027-02-26,invoice,ORD-2026-735132,PROD-639182,Blipcore Wireless Adapter AC1200,65,pcs,22.8,EUR,1482.0,0.0,0.0,1482.0,issued,,AE
IL-001,INV-2027-207919,2027-02-26,invoice,ORD-2026-330069,PROD-564738,Fomex Cat8 Patch Cable 3m,41,m,8.9,EUR,364.9,0.0,0.0,364.9,issued,,AE
IL-001,INV-2027-993419,2027-02-26,invoice,ORD-2027-744693,PROD-738291,Quorvex 2TB NVMe SSD M.2,10,pcs,112.5,EUR,1125.0,19.0,213.75,1338.75,issued,,S
IL-002,INV-2027-892572,2027-02-26,invoice,ORD-2027-510154,PROD-583047,Veltric UPS 600VA Tower,89,pcs,78.6,EUR,6995.4,19.0,1329.13,8324.53,issued,,S
IL-002,INV-2027-906234,2027-02-26,invoice,ORD-2027-299451,PROD-461829,Plonex Webcam 1080p Pro,19,pcs,44.0,EUR,836.0,19.0,158.84,994.84,issued,,S
IL-001,INV-2027-906234,2027-02-26,invoice,ORD-2027-299451,PROD-029384,Trimbit Docking Station 12-in-1,40,pcs,89.9,EUR,3596.0,19.0,683.24,4279.24,issued,,S
IL-002,INV-2027-886363,2027-02-26,invoice,ORD-2027-999308,PROD-483921,Zoltrix 4K Display Module 27in,33,pcs,189.99,EUR,6269.67,0.0,0.0,6269.67,issued,,AE
IL-002,INV-2027-750348,2027-02-26,invoice,ORD-2026-952646,PROD-029384,Trimbit Docking Station 12-in-1,32,pcs,89.9,EUR,2876.8,19.0,546.59,3423.39,issued,,S
