invoice_line_id,invoice_id,invoice_date,invoice_type,order_id,product_id,product_description,quantity,uom,unit_price,currency,line_amount,vat_rate,vat_amount,total_amount,invoice_status,invoice_ref,vat_category_code
IL-003,INV-2027-812052,2027-02-14,invoice,ORD-2026-570988,PROD-847263,Nexboard Mechanical Keyboard TKL,26,pcs,67.0,EUR,1742.0,19.0,330.98,2072.98,issued,,S
IL-001,INV-2027-801138,2027-02-14,invoice,ORD-2026-615138,PROD-461829,Plonex Webcam 1080p Pro,85,pcs,44.0,EUR,3740.0,19.0,710.6,4450.6,issued,,S
IL-002,INV-2027-819602,2027-02-14,invoice,ORD-2027-812591,PROD-461829,Plonex Webcam 1080p Pro,14,pcs,44.0,EUR,616.0,19.0,117.04,733.04,issued,,S
IL-002,INV-2027-663670,2027-02-14,invoice,ORD-2026-753050,PROD-738291,Quorvex 2TB NVMe SSD M.2,16,pcs,112.5,EUR,1800.0,19.0,342.0,2142.0,issued,,S
IL-001,INV-2027-835652,2027-02-14,invoice,ORD-2026-273021,PROD-847263,Nexboard Mechanical Keyboard TKL,18,pcs,67.0,EUR,1206.0,0.0,0.0,1206.0,issued,,AE
IL-002,INV-2027-878204,2027-02-14,invoice,ORD-2027-199907,PROD-583047,Veltric UPS 600VA Tower,46,pcs,78.6,EUR,3615.6,0.0,0.0,3615.6,issued,,AE
IL-003,INV-2027-819602,2027-02-14,invoice,ORD-2027-812591,PROD-029384,Trimbit Docking Station 12-in-1,40,pcs,89.9,EUR,3596.0,19.0,683.24,4279.24,issued,,S
IL-001,INV-2027-274740,2027-02-14,invoice,ORD-2026-308622,PROD-639182,Blipcore Wireless Adapter AC1200,63,pcs,22.8,EUR,1436.4,0.0,0.0,1436.4,issued,,AE
IL-001,INV-2027-819602,2027-02-14,invoice,ORD-2027-812591,PROD-564738,Fomex Cat8 Patch Cable 3m,58,m,8.9,EUR,516.2,19.0,98.08,614.28,issued,,S
IL-003,INV-2027-357234,2027-02-14,invoice,ORD-2027-766833,PROD-564738,Fomex Cat8 Patch Cable 3m,95,m,8.9,EUR,845.5,19.0,160.65,1006.15,issued,,S
IL-002,INV-2027-357234,2027-02-14,invoice,ORD-2027-766833,PROD-483921,Zoltrix 4K Display Module 27in,98,pcs,189.99,EUR,18619.02,19.0,3537.61,22156.63,issued,,S
IL-001,INV-2027-504321,2027-02-14,invoice,ORD-2027-761393,PROD-483921,Zoltrix 4K Display Module 27in,62,pcs,189.99,EUR,11779.38,19.0,2238.08,14017.46,issued,,S
IL-003,INV-2027-170852,2027-02-14,invoice,ORD-2026-121393,PROD-483921,Zoltrix 4K Display Module 27in,42,pcs,189.99,EUR,7979.58,19.0,1516.12,9495.7,issued,,S
IL-002,INV-2027-812052,2027-02-14,invoice,ORD-2026-570988,PROD-583047,Veltric UPS 600VA Tower,40,pcs,78.6,EUR,3144.0,19.0,597.36,3741.36,issued,,S
IL-003,INV-2027-878204,2027-02-14,invoice,ORD-2027-199907,PROD-483921,Zoltrix 4K Display Module 27in,31,pcs,189.99,EUR,5889.69,0.0,0.0,5889.69,issued,,AE
IL-002,INV-2027-375831,2027-02-14,invoice,ORD-2026-933206,PROD-029384,Trimbit Docking Station 12-in-1,9,pcs,89.9,EUR,809.1,0.0,0.0,809.1,issued,,AE
IL-002,INV-2027-835652,2027-02-14,invoice,ORD-2026-273021,PROD-483921,Zoltrix 4K Display Module 27in,81,pcs,189.99,EUR,15389.19,0.0,0.0,15389.19,issued,,AE
IL-003,INV-2027-420677,2027-02-14,invoice,ORD-2026-945197,PROD-483921,Zoltrix 4K Display Module 27in,9,pcs,189.99,EUR,1709.91,19.0,324.88,2034.79,issued,,S
IL-002,INV-2027-100672,2027-02-14,invoice,ORD-2026-646384,PROD-564738,Fomex Cat8 Patch Cable 3m,27,m,8.9,EUR,240.3,19.0,45.66,285.96,issued,,S
IL-001,INV-2027-143096,2027-02-14,invoice,ORD-2027-894586,PROD-271045,Vantec USB-C Hub 9-port,23,pcs,34.5,EUR,793.5,0.0,0.0,793.5,issued,,AE
IL-002,INV-2027-230120,2027-02-14,invoice,ORD-2026-792687,PROD-192837,Droxel 65W GaN Charger,13,pcs,28.4,EUR,369.2,19.0,70.15,439.35,issued,,S
IL-001,INV-2027-812052,2027-02-14,invoice,ORD-2026-570988,PROD-639182,Blipcore Wireless Adapter AC1200,75,pcs,22.8,EUR,1710.0,19.0,324.9,2034.9,issued,,S
IL-002,INV-2027-274740,2027-02-14,invoice,ORD-2026-308622,PROD-583047,Veltric UPS 600VA Tower,100,pcs,78.6,EUR,7860.0,0.0,0.0,7860.0,issued,,AE
IL-002,INV-2027-170852,2027-02-14,invoice,ORD-2026-121393,PROD-564738,Fomex Cat8 Patch Cable 3m,63,m,8.9,EUR,560.7,19.0,106.53,667.23,issued,,S
IL-002,INV-2027-420677,2027-02-14,invoice,ORD-2026-945197,PROD-847263,Nexboard Mechanical Keyboard TKL,89,pcs,67.0,EUR,5963.0,19.0,1132.97,7095.97,issued,,S
IL-001,INV-2027-265531,2027-02-14,invoice,ORD-2026-346120,PROD-461829,Plonex Webcam 1080p Pro,7,pcs,44.0,EUR,308.0,0.0,0.0,308.0,issued,,AE
IL-001,INV-2027-931023,2027-02-14,invoice,ORD-2026-642081,PROD-029384,Trimbit Docking Station 12-in-1,83,pcs,89.9,EUR,7461.7,0.0,0.0,7461.7,issued,,AE
IL-001,INV-2027-100672,2027-02-14,invoice,ORD-2026-646384,PROD-583047,Veltric UPS 600VA Tower,72,pcs,78.6,EUR,5659.2,19.0,1075.25,6734.45,issued,,S
IL-001,INV-2027-420677,2027-02-14,invoice,ORD-2026-945197,PROD-583047,Veltric UPS 600VA Tower,65,pcs,78.6,EUR,5109.0,19.0,970.71,6079.71,issued,,S
IL-003,INV-2027-596754,2027-02-14,invoice,ORD-2026-869105,PROD-738291,Quorvex 2TB NVMe SSD M.2,90,pcs,112.5,EUR,10125.0,0.0,0.0,10125.0,issued,,AE
IL-002,INV-2027-596754,2027-02-14,invoice,ORD-2026-869105,PROD-461829,Plonex Webcam 1080p Pro,58,pcs,44.0,EUR,2552.0,0.0,0.0,2552.0,issued,,AE
IL-001,INV-2027-663670,2027-02-14,invoice,ORD-2026-753050,PROD-639182,Blipcore Wireless Adapter AC1200,66,pcs,22.8,EUR,1504.8,19.0,285.91,1790.71,issued,,S
IL-002,INV-2027-504321,2027-02-14,invoice,ORD-2027-761393,PROD-738291,Quorvex 2TB NVMe SSD M.2,63,pcs,112.5,EUR,7087.5,19.0,1346.62,8434.12,issued,,S
IL-003,INV-2027-663670,2027-02-14,invoice,ORD-2026-753050,PROD-271045,Vantec USB-C Hub 9-port,14,pcs,34.5,EUR,483.0,19.0,91.77,574.77,issued,,S
IL-001,INV-2027-375831,2027-02-14,invoice,ORD-2026-933206,PROD-483921,Zoltrix 4K Display Module 27in,92,pcs,189.99,EUR,17479.08,0.0,0.0,17479.08,issued,,AE
