invoice_line_id,invoice_id,invoice_date,invoice_type,order_id,product_id,product_description,quantity,uom,unit_price,currency,line_amount,vat_rate,vat_amount,total_amount,invoice_status,invoice_ref,vat_category_code
IL-003,INV-2027-343949,2027-02-15,invoice,ORD-2026-749253,PROD-029384,Trimbit Docking Station 12-in-1,36,pcs,89.9,EUR,3236.4,19.0,614.92,3851.32,issued,,S
IL-003,INV-2027-796590,2027-02-15,invoice,ORD-2027-356600,PROD-192837,Droxel 65W GaN Charger,7,pcs,28.4,EUR,198.8,0.0,0.0,198.8,issued,,AE
IL-002,INV-2027-828723,2027-02-15,invoice,ORD-2027-261169,PROD-583047,Veltric UPS 600VA Tower,100,pcs,78.6,EUR,7860.0,19.0,1493.4,9353.4,issued,,S
IL-001,INV-2027-863660,2027-02-15,invoice,ORD-2026-935750,PROD-483921,Zoltrix 4K Display Module 27in,71,pcs,189.99,EUR,13489.29,19.0,2562.97,16052.26,issued,,S
IL-002,INV-2027-199740,2027-02-15,invoice,ORD-2027-864201,PROD-583047,Veltric UPS 600VA Tower,25,pcs,78.6,EUR,1965.0,19.0,373.35,2338.35,issued,,S
IL-001,INV-2027-469755,2027-02-15,invoice,ORD-2026-484945,PROD-461829,Plonex Webcam 1080p Pro,3,pcs,44.0,EUR,132.0,19.0,25.08,157.08,issued,,S
IL-002,INV-2027-815507,2027-02-15,invoice,ORD-2026-758879,PROD-483921,Zoltrix 4K Display Module 27in,84,pcs,189.99,EUR,15959.16,19.0,3032.24,18991.4,issued,,S
IL-002,INV-2027-343949,2027-02-15,invoice,ORD-2026-749253,PROD-847263,Nexboard Mechanical Keyboard TKL,53,pcs,67.0,EUR,3551.0,19.0,674.69,4225.69,issued,,S
IL-003,INV-2027-863660,2027-02-15,invoice,ORD-2026-935750,PROD-847263,Nexboard Mechanical Keyboard TKL,8,pcs,67.0,EUR,536.0,19.0,101.84,637.84,issued,,S
IL-001,INV-2027-835928,2027-02-15,invoice,ORD-2026-440677,PROD-847263,Nexboard Mechanical Keyboard TKL,52,pcs,67.0,EUR,3484.0,0.0,0.0,3484.0,issued,,AE
IL-001,INV-2027-994529,2027-02-15,invoice,ORD-2026-648887,PROD-564738,Fomex Cat8 Patch Cable 3m,47,m,8.9,EUR,418.3,19.0,79.48,497.78,issued,,S
IL-001,INV-2027-577328,2027-02-15,invoice,ORD-2026-400441,PROD-583047,Veltric UPS 600VA Tower,44,pcs,78.6,EUR,3458.4,0.0,0.0,3458.4,issued,,AE
IL-001,INV-2027-199740,2027-02-15,invoice,ORD-2027-864201,PROD-271045,Vantec USB-C Hub 9-port,53,pcs,34.5,EUR,1828.5,19.0,347.42,2175.92,issued,,S
IL-002,INV-2027-577328,2027-02-15,invoice,ORD-2026-400441,PROD-639182,Blipcore Wireless Adapter AC1200,82,pcs,22.8,EUR,1869.6,0.0,0.0,1869.6,issued,,AE
IL-002,INV-2027-796590,2027-02-15,invoice,ORD-2027-356600,PROD-847263,Nexboard Mechanical Keyboard TKL,5,pcs,67.0,EUR,335.0,0.0,0.0,335.0,issued,,AE
IL-001,INV-2027-282522,2027-02-15,invoice,ORD-2026-772758,PROD-029384,Trimbit Docking Station 12-in-1,83,pcs,89.9,EUR,7461.7,0.0,0.0,7461.7,cancelled,,AE
IL-002,INV-2027-835928,2027-02-15,invoice,ORD-2026-440677,PROD-738291,Quorvex 2TB NVMe SSD M.2,78,pcs,112.5,EUR,8775.0,0.0,0.0,8775.0,issued,,AE
IL-001,INV-2027-828723,2027-02-15,invoice,ORD-2027-261169,PROD-483921,Zoltrix 4K Display Module 27in,79,pcs,189.99,EUR,15009.21,19.0,2851.75,17860.96,issued,,S
IL-002,INV-2027-469755,2027-02-15,invoice,ORD-2026-484945,PROD-483921,Zoltrix 4K Display Module 27in,49,pcs,189.99,EUR,9309.51,19.0,1768.81,11078.32,issued,,S
IL-002,INV-2027-994529,2027-02-15,invoice,ORD-2026-648887,PROD-192837,Droxel 65W GaN Charger,12,pcs,28.4,EUR,340.8,19.0,64.75,405.55,issued,,S
IL-001,INV-2027-650784,2027-02-15,invoice,ORD-2027-184120,PROD-483921,Zoltrix 4K Display Module 27in,35,pcs,189.99,EUR,6649.65,19.0,1263.43,7913.08,issued,,S
